datetime,EX_NUM,m1,m2,n1,n2,max_fx,min_fx,max_gx,min_gx,alpha,th1,th2
24-Aug-2016 11:37:57, 	 2, 	 3, 	 3, 	 3, 	 2, 	 2.890496e+00, 	 5.374399e-01, 	 2.890496e+00, 	 5.374399e-01, 	 1.3897, 	 0.96419, 	 0.96419  
24-Aug-2016 11:40:02, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:02, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:40:02, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:02, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:40:02, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.055148e+00, 	 1.441702e-01, 	 4.523067e+00, 	 2.153841e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:02, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.955538e+00, 	 2.510149e-01, 	 6.955538e+00, 	 2.510149e-01, 	 1.1654, 	 1, 	 1.1487  
24-Aug-2016 11:40:02, 	 2, 	 3, 	 3, 	 3, 	 2, 	 3.224640e+00, 	 6.449279e-01, 	 2.320351e+00, 	 3.867251e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:02, 	 2, 	 3, 	 3, 	 3, 	 2, 	 2.890496e+00, 	 5.374399e-01, 	 2.890496e+00, 	 5.374399e-01, 	 1.3897, 	 0.96419, 	 0.96419  
24-Aug-2016 11:40:12, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:12, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:40:12, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:12, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:40:13, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.055148e+00, 	 1.441702e-01, 	 4.523067e+00, 	 2.153841e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:13, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.955538e+00, 	 2.510149e-01, 	 6.955538e+00, 	 2.510149e-01, 	 1.1654, 	 1, 	 1.1487  
24-Aug-2016 11:40:13, 	 2, 	 3, 	 3, 	 3, 	 2, 	 3.224640e+00, 	 6.449279e-01, 	 2.320351e+00, 	 3.867251e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:40:13, 	 2, 	 3, 	 3, 	 3, 	 2, 	 2.890496e+00, 	 5.374399e-01, 	 2.890496e+00, 	 5.374399e-01, 	 1.3897, 	 0.96419, 	 0.96419  
24-Aug-2016 11:41:13, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:41:13, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:41:13, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:41:13, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:41:36, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:41:36, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:41:36, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:41:36, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:42:00, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:42:00, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:42:00, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:42:00, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:42:23, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:42:23, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:42:24, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:42:24, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:43:01, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:43:01, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:43:02, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:43:02, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:43:25, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:43:25, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425899e+00, 	 5.304214e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 11:43:25, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.506281e+01, 	 4.457326e-10, 	 2.779896e+01, 	 5.826861e-10, 	 1, 	 1, 	 1  
24-Aug-2016 11:43:25, 	 2, 	 2, 	 5, 	 1, 	 5, 	 3.823891e+01, 	 1.756031e-09, 	 3.823891e+01, 	 1.756031e-09, 	 0.59846, 	 0.78235, 	 1.714  
24-Aug-2016 11:44:31, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:44:31, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:44:32, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:44:32, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 11:47:53, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:47:53, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:47:53, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:47:53, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 11:48:17, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:48:17, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:48:17, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:48:17, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 11:50:27, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:50:27, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:50:29, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:50:29, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 11:50:39, 	 3, 	 4, 	 2, 	 4, 	 1, 	 1.158243e+01, 	 1.575412e-02, 	 7.657473e+00, 	 3.782639e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:50:39, 	 3, 	 4, 	 2, 	 4, 	 1, 	 2.707310e+00, 	 3.015099e-02, 	 1.898051e+00, 	 4.227673e-02, 	 0.58398, 	 1.2416, 	 0.27535  
24-Aug-2016 11:57:06, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:57:06, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:57:08, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:57:08, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 11:57:41, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 11:57:41, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 11:57:43, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 11:57:43, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 13:47:26, 	 3, 	 4, 	 2, 	 4, 	 1, 	 1.158243e+01, 	 1.575412e-02, 	 7.657473e+00, 	 3.782639e-02, 	 1, 	 1, 	 1  
24-Aug-2016 13:47:26, 	 3, 	 4, 	 2, 	 4, 	 1, 	 2.707310e+00, 	 3.015099e-02, 	 1.898051e+00, 	 4.227673e-02, 	 0.58398, 	 1.2416, 	 0.27535  
24-Aug-2016 13:49:29, 	 3, 	 4, 	 2, 	 3, 	 2, 	 1.158243e+01, 	 1.575412e-02, 	 1.140577e+01, 	 1.793572e-02, 	 1, 	 1, 	 1  
24-Aug-2016 13:49:29, 	 3, 	 4, 	 2, 	 3, 	 2, 	 2.030483e+00, 	 1.958364e-02, 	 2.030483e+00, 	 1.958364e-02, 	 0.94444, 	 1.0752, 	 0.27535  
24-Aug-2016 13:49:32, 	 3, 	 2, 	 2, 	 1, 	 2, 	 4.575707e+00, 	 8.672982e-02, 	 4.076492e+00, 	 1.545350e-01, 	 1, 	 1, 	 1  
24-Aug-2016 13:49:32, 	 3, 	 2, 	 2, 	 1, 	 2, 	 3.469193e-01, 	 8.672982e-02, 	 2.666124e-01, 	 1.333062e-01, 	 0.86263, 	 0.5, 	 0.27535  
24-Aug-2016 13:50:56, 	 3, 	 4, 	 2, 	 4, 	 1, 	 1.158243e+01, 	 1.575412e-02, 	 7.657473e+00, 	 3.782639e-02, 	 1, 	 1, 	 1  
24-Aug-2016 13:50:56, 	 3, 	 4, 	 2, 	 4, 	 1, 	 2.707310e+00, 	 3.015099e-02, 	 1.898051e+00, 	 4.227673e-02, 	 0.58398, 	 1.2416, 	 0.27535  
24-Aug-2016 13:51:09, 	 2, 	 4, 	 6, 	 3, 	 6, 	 6.055148e+00, 	 1.441702e-01, 	 5.509336e+00, 	 1.080262e-01, 	 1, 	 1, 	 1  
24-Aug-2016 13:51:09, 	 2, 	 4, 	 6, 	 3, 	 6, 	 9.201835e+00, 	 4.325105e-01, 	 7.425910e+00, 	 5.304222e-01, 	 0.94495, 	 1, 	 1.3161  
24-Aug-2016 13:51:11, 	 2, 	 2, 	 5, 	 1, 	 5, 	 1.974800e+01, 	 5.850592e-12, 	 4.224746e+01, 	 8.865738e-12, 	 1, 	 1, 	 1  
24-Aug-2016 13:51:11, 	 2, 	 2, 	 5, 	 1, 	 5, 	 4.261399e+01, 	 1.959238e-11, 	 4.261399e+01, 	 1.959238e-11, 	 0.49573, 	 0.7512, 	 1.6458  
24-Aug-2016 13:51:15, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.055148e+00, 	 1.441702e-01, 	 4.523067e+00, 	 2.153841e-01, 	 1, 	 1, 	 1  
24-Aug-2016 13:51:15, 	 2, 	 4, 	 6, 	 4, 	 5, 	 6.955538e+00, 	 2.510149e-01, 	 6.955538e+00, 	 2.510149e-01, 	 1.1654, 	 1, 	 1.1487  
24-Aug-2016 13:51:17, 	 2, 	 3, 	 3, 	 3, 	 2, 	 3.224640e+00, 	 6.449279e-01, 	 2.320351e+00, 	 3.867251e-01, 	 1, 	 1, 	 1  
24-Aug-2016 13:51:17, 	 2, 	 3, 	 3, 	 3, 	 2, 	 2.890496e+00, 	 5.374399e-01, 	 2.890496e+00, 	 5.374399e-01, 	 1.3897, 	 0.96419, 	 0.96419  
24-Aug-2016 13:54:33, 	 4, 	 15, 	 8, 	 14, 	 8, 	 2.933022e+03, 	 4.451098e-09, 	 1.768491e+03, 	 2.102252e-08, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:33, 	 4, 	 15, 	 8, 	 14, 	 8, 	 5.729332e-02, 	 4.451098e-09, 	 3.982564e-02, 	 6.089107e-09, 	 0.50361, 	 0.32048, 	 0.77662  
24-Aug-2016 13:54:36, 	 4, 	 12, 	 7, 	 11, 	 7, 	 9.988056e+02, 	 2.546407e-07, 	 6.284894e+02, 	 1.206245e-06, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:37, 	 4, 	 12, 	 7, 	 11, 	 7, 	 2.282289e-01, 	 2.546407e-07, 	 1.942580e-01, 	 4.334770e-07, 	 0.64881, 	 0.31977, 	 0.91482  
24-Aug-2016 13:54:39, 	 4, 	 9, 	 6, 	 8, 	 6, 	 3.394521e+02, 	 6.629690e-06, 	 1.916111e+02, 	 2.437769e-05, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:39, 	 4, 	 9, 	 6, 	 8, 	 6, 	 7.358069e-01, 	 1.440407e-05, 	 5.315749e-01, 	 2.045501e-05, 	 0.56346, 	 0.31284, 	 1.1381  
24-Aug-2016 13:54:42, 	 4, 	 6, 	 5, 	 5, 	 5, 	 1.462568e+02, 	 9.166658e-05, 	 8.495985e+01, 	 3.450534e-04, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:42, 	 4, 	 6, 	 5, 	 5, 	 5, 	 2.393852e+00, 	 8.069711e-04, 	 1.705835e+00, 	 1.150079e-03, 	 0.58602, 	 0.28663, 	 1.545  
24-Aug-2016 13:54:44, 	 4, 	 4, 	 4, 	 3, 	 4, 	 6.651638e+01, 	 6.401360e-04, 	 3.102980e+01, 	 2.418858e-03, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:44, 	 4, 	 4, 	 4, 	 3, 	 4, 	 4.513637e+00, 	 2.283358e-02, 	 3.215177e+00, 	 2.954556e-02, 	 0.54173, 	 0.26041, 	 2.4439  
24-Aug-2016 13:54:46, 	 4, 	 2, 	 3, 	 1, 	 3, 	 4.462335e+01, 	 4.705762e-03, 	 1.975430e+01, 	 1.687397e-02, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:46, 	 4, 	 2, 	 3, 	 1, 	 3, 	 4.080730e+00, 	 6.801216e-01, 	 2.857498e+00, 	 9.524993e-01, 	 0.39056, 	 0.12346, 	 5.2479  
24-Aug-2016 13:54:48, 	 4, 	 15, 	 8, 	 15, 	 7, 	 2.933022e+03, 	 4.451098e-09, 	 2.010536e+03, 	 2.118615e-08, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:49, 	 4, 	 15, 	 8, 	 15, 	 7, 	 6.322004e-02, 	 4.451098e-09, 	 6.322004e-02, 	 4.451098e-09, 	 0.9175, 	 0.32502, 	 0.77662  
24-Aug-2016 13:54:52, 	 4, 	 14, 	 6, 	 14, 	 5, 	 1.609017e+03, 	 2.146957e-08, 	 9.612305e+02, 	 1.014764e-07, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:52, 	 4, 	 14, 	 6, 	 14, 	 5, 	 2.147346e-02, 	 2.146957e-08, 	 2.147346e-02, 	 2.146957e-08, 	 0.81584, 	 0.2982, 	 0.68374  
24-Aug-2016 13:54:55, 	 4, 	 13, 	 4, 	 13, 	 3, 	 7.758206e+02, 	 1.004274e-07, 	 5.502804e+02, 	 4.691591e-07, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:55, 	 4, 	 13, 	 4, 	 13, 	 3, 	 7.275521e-03, 	 1.004274e-07, 	 7.275521e-03, 	 1.004274e-07, 	 0.70031, 	 0.2701, 	 0.52997  
24-Aug-2016 13:54:57, 	 4, 	 12, 	 2, 	 12, 	 1, 	 4.512348e+02, 	 4.497918e-07, 	 2.499127e+02, 	 2.018748e-06, 	 1, 	 1, 	 1  
24-Aug-2016 13:54:57, 	 4, 	 12, 	 2, 	 12, 	 1, 	 1.001615e-03, 	 4.415633e-07, 	 7.496315e-04, 	 6.609518e-07, 	 0.33044, 	 0.21186, 	 0.24453  
24-Aug-2016 14:12:23, 	 4, 	 15, 	 8, 	 14, 	 8, 	 2.933022e+03, 	 4.451098e-09, 	 1.768491e+03, 	 2.102252e-08, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:23, 	 4, 	 15, 	 8, 	 14, 	 8, 	 5.729332e-02, 	 4.451098e-09, 	 3.982564e-02, 	 6.089107e-09, 	 0.50361, 	 0.32048, 	 0.77662  
24-Aug-2016 14:12:26, 	 4, 	 12, 	 7, 	 11, 	 7, 	 9.988056e+02, 	 2.546407e-07, 	 6.284894e+02, 	 1.206245e-06, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:26, 	 4, 	 12, 	 7, 	 11, 	 7, 	 2.282289e-01, 	 2.546407e-07, 	 1.942580e-01, 	 4.334770e-07, 	 0.64881, 	 0.31977, 	 0.91482  
24-Aug-2016 14:12:29, 	 4, 	 9, 	 6, 	 8, 	 6, 	 3.394521e+02, 	 6.629690e-06, 	 1.916111e+02, 	 2.437769e-05, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:29, 	 4, 	 9, 	 6, 	 8, 	 6, 	 7.358069e-01, 	 1.440407e-05, 	 5.315749e-01, 	 2.045501e-05, 	 0.56346, 	 0.31284, 	 1.1381  
24-Aug-2016 14:12:31, 	 4, 	 6, 	 5, 	 5, 	 5, 	 1.462568e+02, 	 9.166658e-05, 	 8.495985e+01, 	 3.450534e-04, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:31, 	 4, 	 6, 	 5, 	 5, 	 5, 	 2.393852e+00, 	 8.069711e-04, 	 1.705835e+00, 	 1.150079e-03, 	 0.58602, 	 0.28663, 	 1.545  
24-Aug-2016 14:12:33, 	 4, 	 4, 	 4, 	 3, 	 4, 	 6.651638e+01, 	 6.401360e-04, 	 3.102980e+01, 	 2.418858e-03, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:33, 	 4, 	 4, 	 4, 	 3, 	 4, 	 4.513637e+00, 	 2.283358e-02, 	 3.215177e+00, 	 2.954556e-02, 	 0.54173, 	 0.26041, 	 2.4439  
24-Aug-2016 14:12:35, 	 4, 	 2, 	 3, 	 1, 	 3, 	 4.462335e+01, 	 4.705762e-03, 	 1.975430e+01, 	 1.687397e-02, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:35, 	 4, 	 2, 	 3, 	 1, 	 3, 	 4.080730e+00, 	 6.801216e-01, 	 2.857498e+00, 	 9.524993e-01, 	 0.39056, 	 0.12346, 	 5.2479  
24-Aug-2016 14:12:38, 	 4, 	 15, 	 8, 	 15, 	 7, 	 2.933022e+03, 	 4.451098e-09, 	 2.010536e+03, 	 2.118615e-08, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:39, 	 4, 	 15, 	 8, 	 15, 	 7, 	 6.322004e-02, 	 4.451098e-09, 	 6.322004e-02, 	 4.451098e-09, 	 0.9175, 	 0.32502, 	 0.77662  
24-Aug-2016 14:12:43, 	 4, 	 14, 	 6, 	 14, 	 5, 	 1.609017e+03, 	 2.146957e-08, 	 9.612305e+02, 	 1.014764e-07, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:43, 	 4, 	 14, 	 6, 	 14, 	 5, 	 2.147346e-02, 	 2.146957e-08, 	 2.147346e-02, 	 2.146957e-08, 	 0.81584, 	 0.2982, 	 0.68374  
24-Aug-2016 14:12:45, 	 4, 	 13, 	 4, 	 13, 	 3, 	 7.758206e+02, 	 1.004274e-07, 	 5.502804e+02, 	 4.691591e-07, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:45, 	 4, 	 13, 	 4, 	 13, 	 3, 	 7.275521e-03, 	 1.004274e-07, 	 7.275521e-03, 	 1.004274e-07, 	 0.70031, 	 0.2701, 	 0.52997  
24-Aug-2016 14:12:48, 	 4, 	 12, 	 2, 	 12, 	 1, 	 4.512348e+02, 	 4.497918e-07, 	 2.499127e+02, 	 2.018748e-06, 	 1, 	 1, 	 1  
24-Aug-2016 14:12:48, 	 4, 	 12, 	 2, 	 12, 	 1, 	 1.001615e-03, 	 4.415633e-07, 	 7.496315e-04, 	 6.609518e-07, 	 0.33044, 	 0.21186, 	 0.24453  
24-Aug-2016 14:14:26, 	 4, 	 15, 	 8, 	 14, 	 8, 	 2.933022e+03, 	 4.451098e-09, 	 1.768491e+03, 	 2.102252e-08, 	 1, 	 1, 	 1  
24-Aug-2016 14:14:26, 	 4, 	 15, 	 8, 	 14, 	 8, 	 5.729332e-02, 	 4.451098e-09, 	 3.982564e-02, 	 6.089107e-09, 	 0.50361, 	 0.32048, 	 0.77662  
24-Aug-2016 14:14:31, 	 4, 	 12, 	 7, 	 11, 	 7, 	 9.988056e+02, 	 2.546407e-07, 	 6.284894e+02, 	 1.206245e-06, 	 1, 	 1, 	 1  
24-Aug-2016 14:14:31, 	 4, 	 12, 	 7, 	 11, 	 7, 	 2.282289e-01, 	 2.546407e-07, 	 1.942580e-01, 	 4.334770e-07, 	 0.64881, 	 0.31977, 	 0.91482  
24-Aug-2016 14:14:34, 	 4, 	 9, 	 6, 	 8, 	 6, 	 3.394521e+02, 	 6.629690e-06, 	 1.916111e+02, 	 2.437769e-05, 	 1, 	 1, 	 1  
24-Aug-2016 14:14:34, 	 4, 	 9, 	 6, 	 8, 	 6, 	 7.358069e-01, 	 1.440407e-05, 	 5.315749e-01, 	 2.045501e-05, 	 0.56346, 	 0.31284, 	 1.1381  
24-Aug-2016 14:14:37, 	 4, 	 6, 	 5, 	 5, 	 5, 	 1.462568e+02, 	 9.166658e-05, 	 8.495985e+01, 	 3.450534e-04, 	 1, 	 1, 	 1  
24-Aug-2016 14:14:37, 	 4, 	 6, 	 5, 	 5, 	 5, 	 2.393852e+00, 	 8.069711e-04, 	 1.705835e+00, 	 1.150079e-03, 	 0.58602, 	 0.28663, 	 1.545  
24-Aug-2016 14:14:39, 	 4, 	 4, 	 4, 	 3, 	 4, 	 6.651638e+01, 	 6.401360e-04, 	 3.102980e+01, 	 2.418858e-03, 	 1, 	 1, 	 1  
24-Aug-2016 14:14:39, 	 4, 	 4, 	 4, 	 3, 	 4, 	 4.513637e+00, 	 2.283358e-02, 	 3.215177e+00, 	 2.954556e-02, 	 0.54173, 	 0.26041, 	 2.4439  
