now,EX_NUM,m,n,t,error_dx,MEAN_METHOD,BOOL_ALPHA_THETA,EMIN,EMAX,LOW_RANK_APPROXIMATION_METHOD
14-Sep-2016 14:38:54, 	 1, 	 6, 	 7, 	 4, 	 9.258289e+01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:38:57, 	 1, 	 6, 	 7, 	 4, 	 9.978390e+01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:01, 	 2, 	 7, 	 8, 	 5, 	 6.664099e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:04, 	 2, 	 7, 	 8, 	 5, 	 6.366977e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:08, 	 3, 	 2, 	 2, 	 1, 	 6.651463e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:11, 	 3, 	 2, 	 2, 	 1, 	 7.294052e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:15, 	 4, 	 9, 	 15, 	 5, 	 2.893452e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:19, 	 4, 	 9, 	 15, 	 5, 	 8.852223e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:24, 	 5, 	 9, 	 8, 	 5, 	 2.154366e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:27, 	 5, 	 9, 	 8, 	 5, 	 1.547735e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:32, 	 6, 	 12, 	 11, 	 7, 	 1.360616e-07, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:37, 	 6, 	 12, 	 11, 	 7, 	 4.967019e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:43, 	 7, 	 11, 	 12, 	 8, 	 3.941261e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:49, 	 7, 	 11, 	 12, 	 8, 	 4.499786e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:39:59, 	 8, 	 16, 	 27, 	 13, 	 1.149890e-06, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:07, 	 8, 	 16, 	 27, 	 13, 	 3.309884e-07, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:12, 	 9, 	 4, 	 3, 	 2, 	 1.178461e-10, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:15, 	 9, 	 4, 	 3, 	 2, 	 1.191477e-10, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:19, 	 10, 	 4, 	 4, 	 2, 	 4.142101e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:22, 	 10, 	 4, 	 4, 	 2, 	 3.303949e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:26, 	 11, 	 4, 	 3, 	 2, 	 4.126594e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:40:29, 	 11, 	 4, 	 3, 	 2, 	 4.133044e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:47:18, 	 1, 	 6, 	 7, 	 4, 	 9.281983e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:20, 	 1, 	 6, 	 7, 	 4, 	 9.626092e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:21, 	 1, 	 6, 	 7, 	 4, 	 6.304703e-01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:22, 	 1, 	 6, 	 7, 	 4, 	 9.476444e-01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:23, 	 1, 	 6, 	 7, 	 4, 	 9.804524e-01, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:27, 	 1, 	 6, 	 7, 	 4, 	 1.201280e+00, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:28, 	 1, 	 6, 	 7, 	 4, 	 9.498078e-01, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:31, 	 1, 	 6, 	 7, 	 4, 	 1.121187e+00, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:32, 	 1, 	 6, 	 7, 	 4, 	 9.281983e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:47:34, 	 1, 	 6, 	 7, 	 4, 	 9.626092e-01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:47:35, 	 1, 	 6, 	 7, 	 4, 	 6.304703e-01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:47:37, 	 1, 	 6, 	 7, 	 4, 	 9.476444e-01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:47:39, 	 1, 	 6, 	 7, 	 4, 	 9.804524e-01, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:47:42, 	 1, 	 6, 	 7, 	 4, 	 1.201280e+00, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:47:44, 	 1, 	 6, 	 7, 	 4, 	 9.498078e-01, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:47:46, 	 1, 	 6, 	 7, 	 4, 	 1.121187e+00, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:47:48, 	 1, 	 6, 	 7, 	 4, 	 9.258289e+01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:49, 	 1, 	 6, 	 7, 	 4, 	 9.580225e+01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:50, 	 1, 	 6, 	 7, 	 4, 	 9.978390e+01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:52, 	 1, 	 6, 	 7, 	 4, 	 1.016877e+02, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:53, 	 1, 	 6, 	 7, 	 4, 	 6.350652e+01, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:55, 	 1, 	 6, 	 7, 	 4, 	 6.198357e+01, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:56, 	 1, 	 6, 	 7, 	 4, 	 1.766335e+02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:47:57, 	 1, 	 6, 	 7, 	 4, 	 1.708238e+02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:47:58, 	 1, 	 6, 	 7, 	 4, 	 9.258289e+01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:00, 	 1, 	 6, 	 7, 	 4, 	 9.580225e+01, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:01, 	 1, 	 6, 	 7, 	 4, 	 9.978390e+01, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:02, 	 1, 	 6, 	 7, 	 4, 	 1.016877e+02, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:03, 	 1, 	 6, 	 7, 	 4, 	 6.350652e+01, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:05, 	 1, 	 6, 	 7, 	 4, 	 6.198357e+01, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:06, 	 1, 	 6, 	 7, 	 4, 	 1.766335e+02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:07, 	 1, 	 6, 	 7, 	 4, 	 1.708238e+02, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:08, 	 2, 	 7, 	 8, 	 5, 	 6.664096e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:10, 	 2, 	 7, 	 8, 	 5, 	 6.230618e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:11, 	 2, 	 7, 	 8, 	 5, 	 6.366959e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:13, 	 2, 	 7, 	 8, 	 5, 	 5.402614e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:14, 	 2, 	 7, 	 8, 	 5, 	 6.663914e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:15, 	 2, 	 7, 	 8, 	 5, 	 6.223654e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:16, 	 2, 	 7, 	 8, 	 5, 	 6.272703e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:17, 	 2, 	 7, 	 8, 	 5, 	 5.337614e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:19, 	 2, 	 7, 	 8, 	 5, 	 6.664096e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:20, 	 2, 	 7, 	 8, 	 5, 	 6.230618e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:21, 	 2, 	 7, 	 8, 	 5, 	 6.366959e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:22, 	 2, 	 7, 	 8, 	 5, 	 5.402614e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:24, 	 2, 	 7, 	 8, 	 5, 	 6.663914e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:25, 	 2, 	 7, 	 8, 	 5, 	 6.223654e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:26, 	 2, 	 7, 	 8, 	 5, 	 6.272703e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:28, 	 2, 	 7, 	 8, 	 5, 	 5.337614e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:29, 	 2, 	 7, 	 8, 	 5, 	 6.664099e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:30, 	 2, 	 7, 	 8, 	 5, 	 6.230659e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:31, 	 2, 	 7, 	 8, 	 5, 	 6.366977e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:33, 	 2, 	 7, 	 8, 	 5, 	 5.402618e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:34, 	 2, 	 7, 	 8, 	 5, 	 6.663913e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:35, 	 2, 	 7, 	 8, 	 5, 	 6.223638e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:37, 	 2, 	 7, 	 8, 	 5, 	 6.272687e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:38, 	 2, 	 7, 	 8, 	 5, 	 5.337638e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:39, 	 2, 	 7, 	 8, 	 5, 	 6.664099e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:40, 	 2, 	 7, 	 8, 	 5, 	 6.230659e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:42, 	 2, 	 7, 	 8, 	 5, 	 6.366977e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:43, 	 2, 	 7, 	 8, 	 5, 	 5.402618e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:45, 	 2, 	 7, 	 8, 	 5, 	 6.663913e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:47, 	 2, 	 7, 	 8, 	 5, 	 6.223638e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:49, 	 2, 	 7, 	 8, 	 5, 	 6.272687e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:48:51, 	 2, 	 7, 	 8, 	 5, 	 5.337638e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:48:52, 	 3, 	 2, 	 2, 	 1, 	 6.651302e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:54, 	 3, 	 2, 	 2, 	 1, 	 6.835899e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:55, 	 3, 	 2, 	 2, 	 1, 	 7.293992e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:56, 	 3, 	 2, 	 2, 	 1, 	 8.488421e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:48:57, 	 3, 	 2, 	 2, 	 1, 	 6.649144e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:48:59, 	 3, 	 2, 	 2, 	 1, 	 6.858691e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:00, 	 3, 	 2, 	 2, 	 1, 	 7.191751e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:01, 	 3, 	 2, 	 2, 	 1, 	 8.497077e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:03, 	 3, 	 2, 	 2, 	 1, 	 6.651302e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:04, 	 3, 	 2, 	 2, 	 1, 	 6.835899e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:05, 	 3, 	 2, 	 2, 	 1, 	 7.293992e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:06, 	 3, 	 2, 	 2, 	 1, 	 8.488421e-09, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:07, 	 3, 	 2, 	 2, 	 1, 	 6.649144e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:09, 	 3, 	 2, 	 2, 	 1, 	 6.858691e-09, 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:10, 	 3, 	 2, 	 2, 	 1, 	 7.191751e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:12, 	 3, 	 2, 	 2, 	 1, 	 8.497077e-09, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:13, 	 3, 	 2, 	 2, 	 1, 	 6.651463e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:15, 	 3, 	 2, 	 2, 	 1, 	 2.138798e-08, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:16, 	 3, 	 2, 	 2, 	 1, 	 7.294052e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:17, 	 3, 	 2, 	 2, 	 1, 	 5.872574e-07, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:18, 	 3, 	 2, 	 2, 	 1, 	 6.649075e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:19, 	 3, 	 2, 	 2, 	 1, 	 2.203648e-08, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:19, 	 3, 	 2, 	 2, 	 1, 	 7.191758e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:20, 	 3, 	 2, 	 2, 	 1, 	 3.249701e-06, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:21, 	 3, 	 2, 	 2, 	 1, 	 6.651463e-11, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:22, 	 3, 	 2, 	 2, 	 1, 	 2.138798e-08, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:23, 	 3, 	 2, 	 2, 	 1, 	 7.294052e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:24, 	 3, 	 2, 	 2, 	 1, 	 5.872574e-07, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:25, 	 3, 	 2, 	 2, 	 1, 	 6.649075e-11, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:26, 	 3, 	 2, 	 2, 	 1, 	 2.203648e-08, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:27, 	 3, 	 2, 	 2, 	 1, 	 7.191758e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:28, 	 3, 	 2, 	 2, 	 1, 	 3.249701e-06, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:30, 	 4, 	 9, 	 15, 	 5, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:34, 	 4, 	 9, 	 15, 	 5, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:35, 	 4, 	 9, 	 15, 	 5, 	 2.237935e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:37, 	 4, 	 9, 	 15, 	 5, 	 2.237935e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:39, 	 4, 	 9, 	 15, 	 5, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:41, 	 4, 	 9, 	 15, 	 5, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:43, 	 4, 	 9, 	 15, 	 5, 	 2.152650e-08, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 None
14-Sep-2016 14:49:46, 	 4, 	 9, 	 15, 	 5, 	 6.833103e-04, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:49:48, 	 4, 	 9, 	 15, 	 5, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:51, 	 4, 	 9, 	 15, 	 5, 	 , 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:52, 	 4, 	 9, 	 15, 	 5, 	 2.237935e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:49:55, 	 4, 	 9, 	 15, 	 5, 	 2.237935e-08, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:49:57, 	 4, 	 9, 	 15, 	 5, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:01, 	 4, 	 9, 	 15, 	 5, 	 , 	 None, 	 y, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:02, 	 4, 	 9, 	 15, 	 5, 	 2.152650e-08, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:05, 	 4, 	 9, 	 15, 	 5, 	 6.833103e-04, 	 None, 	 n, 	 1.000000e-08, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:07, 	 4, 	 9, 	 15, 	 5, 	 2.893452e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:12, 	 4, 	 9, 	 15, 	 5, 	 2.877596e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:14, 	 4, 	 9, 	 15, 	 5, 	 8.852223e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:17, 	 4, 	 9, 	 15, 	 5, 	 3.067506e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:20, 	 4, 	 9, 	 15, 	 5, 	 2.912746e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:24, 	 4, 	 9, 	 15, 	 5, 	 2.206757e+00, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:26, 	 4, 	 9, 	 15, 	 5, 	 8.984129e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 None
14-Sep-2016 14:50:30, 	 4, 	 9, 	 15, 	 5, 	 3.115965e-04, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-08, 	 Standard STLN
14-Sep-2016 14:50:31, 	 4, 	 9, 	 15, 	 5, 	 2.893452e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:34, 	 4, 	 9, 	 15, 	 5, 	 2.877596e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:36, 	 4, 	 9, 	 15, 	 5, 	 8.852223e-11, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:39, 	 4, 	 9, 	 15, 	 5, 	 3.067506e-05, 	 Geometric Mean Matlab Method, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:41, 	 4, 	 9, 	 15, 	 5, 	 2.912746e-09, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:44, 	 4, 	 9, 	 15, 	 5, 	 2.206757e+00, 	 None, 	 y, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:45, 	 4, 	 9, 	 15, 	 5, 	 8.984129e-11, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 None
14-Sep-2016 14:50:48, 	 4, 	 9, 	 15, 	 5, 	 3.115965e-04, 	 None, 	 n, 	 1.000000e-10, 	 1.000000e-10, 	 Standard STLN
14-Sep-2016 14:50:49, 	 5, 	 9, 	 8, 	 5, 	 2.154487e-09, 	 Geometric Mean Matlab Method, 	 y, 	 1.000000e-08, 	 1.000000e-08, 	 None
